ID,地域,緯度,経度,ジャンル1,サブジャンル1,ジャンル2,サブジャンル2,ジャンル3,サブジャンル3,名称,概略,郵便番号,住所,電話番号,Fax番号,E-mail,開館時間,休館日,料金,備考,リンク
3873,金沢市,36.556826,136.649842,文化・芸術,寺院・文化財等の解説文,,,,,成学寺,"高養山と号し、浄土宗に属する。正保四年(一六四七)、松平又右衛門夫人が、加賀藩三代藩主・前田利常に請うて、梵宅上人を招き、もと玉泉寺の寺領に亡夫の菩提所として建立したのが起こりである。寺名は、又右衛門の戒名である成学居士から名付けられた。本堂は、創建当初のままの切妻造・平入・桟瓦葺、向拝付き、書院造り的な要素を持った、江戸初期の建築様式が見られる貴重な建物である。また、管原道真が祀られ、厄除け・学問成就の神として信仰され、両侍の木造胡粉彩色風神雷神像は、鎌倉時代の特色が認められる見事な造りである。境内には、俳人・堀麦水らが宝暦五年(一七五五)に建てた「あかあかと日はつれなくも秋の風」の句の刻まれた芭蕉の句碑「蕉翁墳」がある。",,金沢市野町1-1-18,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3874,金沢市,36.556281,136.64962,文化・芸術,寺院・文化財等の解説文,,,,,真長寺,"稲荷山と号し、高野山真言宗に属する。開山は、慶長十五年(一六一〇)、常陸浦和王蔵院の弟子・元養が関束より金沢に来て建立したと言われる。元和六年(一六二〇)、金沢城内から出火し、再建時に城内にあった稲荷社が、加賀藩三代藩主・前田利常の命によって当寺に預けられた。当時の真長寺は、香林坊の富永小左衛門屋敷跡に改めて寺地を拝領し、寺を建立した。寛永十六年(一六三九)、現在地に移った。宝暦十二年(一七六二)、隣家から出火し、付近一帯の二百六十九軒が類焼するという大火であったにも関わらず、当寺の境内にあった稲荷社は無事であった。そのため、稲荷社の威光であるという話が、「真長寺稲荷霊異記」に伝えられている。明治元年(一八六八)の神仏混淆禁止の折、稲荷社は神明神社に移されたが、ご神体は当寺に秘仏として祀られ、現在に至る。また、当寺に安置してある愛染明王は、弘法大師作と伝えられている。かつて、京都束寺の愛染堂の本尊として祀られていたが、金沢の中村型部家正の供養するところとなり、承応年間(一六五二～五五)の初め当寺に寄付され、現在に至っている。",,金沢市野町1-2-2,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3875,金沢市,36.555732,136.649275,文化・芸術,寺院・文化財等の解説文,,,,,本長寺,"長遠山と号し、顕本法華宗に属する。享徳二年(一四五三)、越中砺波福光城主・石黒氏が、菩提寺として創建したと伝えられる。その後、一向宗との抗争で何度も焼失、蓮沼・守山・富山などに移転・再建を繰り返し、天正十三年(一五八五)に金沢へ移った。元和元年(一六一五)現在地に寺領を拝領し、再建した。現在の本堂は、宝暦十二年(一七六二)出火により焼失の後、文化九年(一八一二)学僧・日鑑らにより再建されたもの。境内裏庭には、推定樹齢二百年余り、樹高九メートルの大楓(いろはかえで)があり、昭和五十六年、金沢市から保存樹に指定された。境内には、芭蕉の「春もややけしきととのふ月と梅」の句碑が建つている。境内墓地に、加賀藩の農制書「河合録」を著した河合祐之の墓、長尾流躰術中興の祖・雨夜覚右衛門の墓がある。",,金沢市野町1-2-8,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3876,金沢市,36.554734,136.648817,文化・芸術,寺院・文化財等の解説文,,,,,三光寺,"真如山と号し、浄土宗に属する。開山は、小松仏徳寺の学誉超竜と伝えられるが、その年代は定かではない。寛永十二年(一六三五)、二世願誉の時、加賀藩三代藩主・前田利常の命により寺地四百歩を拝領し、現在地に建立した。明治十一年(一八七八)、当時の内務卿・大久保利通を束京・紀尾井町で暗殺した島田一良や長連豪らの集会所であったことで知られる寺でもあり、事件の首謀者たちはこの寺を本拠地としていたために、「三光寺派」と呼ばれた。山門は、平成三年(一九九一)に仁王門として再建された。",,金沢市野町1-3-5,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3877,金沢市,36.555201,136.648134,文化・芸術,寺院・文化財等の解説文,,,,,因徳寺,"霊寶山と号し、真宗大谷派に属する。開山は、慶長十二年(一六〇七)、教順と記されている。寺地は、慶長十二年(一六〇七)、加賀藩二代藩主・前田利長から賜ったものである。六本柱の山門、本堂ともに創建の年代に近い江戸初期の様式を残しており、本堂の向拝虹梁および蟇股が趣深い造りになっている。本尊は、一尺七寸の阿弥陀仏像である。境内には、狂歌で名をはせた瀬波屋鶏馬の墓がある。",,金沢市野町1-3-69,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3878,金沢市,36.554089,136.648444,文化・芸術,寺院・文化財等の解説文,,,,,香林寺,"神照山と号し、曹洞宗に属する。慶安四年(一六五一)、加賀藩士であった青木五兵衛が加賀藩三代藩主・前田利常に願い出て現在地を拝領し、長岩和尚を開山として創建された。青木は、利常の恩に報いるために、御影堂を造り、利常の位牌を安置した。また、青木家の家伝・管原道真の画像を納めた。ところが、何時の頃か神殿より出火し、寺も類焼、御影堂も焼失している。なお、天保四年(一八三三)作の不動明王は、霊薬不動尊として知られている。",,金沢市野町1-3-15,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3879,金沢市,36.553603,136.647638,文化・芸術,寺院・文化財等の解説文,,,,,少林寺,"嵩獄山と号し、臨済宗に属する。寺記によれば、開山は千岳宗仞（そうじん）禅師で、寛永十五年(一六三八)、伝馬町に小庵を結び、それを少林寺と名付けたことが起こりと言われている。正保三年(一六四六)、現在地に移り、承応二年(一六五三)、加賀藩三代藩主・前田利常から大きな寺院に建て替えるよう命ぜられた。千岳禅師の隠居所でもあった。寺宝として、十一面観音像や管原道真の像があり、本堂内には、十三代藩主・前田斉泰から授かったといわれる「前田斉泰公奉納」の文字が刻まれた精密な常夜灯がある。境内には、名僧として親しまれ、宝勝寺や伝灯寺も建立した当寺の開山・千岳の墓がある。また、当寺所有の梵鐘は、延宝五年(一六七七)、宮崎寒雉によって作られたもので、名鐘のため、第二次世界大戦の折の金属品回収からも免れることができた。高さ百三十八センチ、口径七十七センチの梵鐘は、音色が美しいことで知られている。",,金沢市野町3-1-39,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3880,金沢市,36.553384,136.647298,文化・芸術,寺院・文化財等の解説文,,,,,千手院,"長久山と号し、真言宗に属する。天長年間（八二四～三四）、坂上田村麻呂の末裔である衆愛法印が京都清水寺の十一面千手観世音を勧請し、鶴来に創建したと言われている。その後兵火にあい、河北郡の福久に移り、元亀三年（一五七二）勝誉の時に、戸室山頂に飛櫓権現（不動明王、白山権現、愛宕権現を勧請）を奉安し、山麓の田ノ島村に寺坊を再興した。慶長５年（一六〇〇)、金沢城近くの兼六坂に屋敷を拝領し、移転したが、元和年間には再び城内拡張のため現在地に移転した。寺宝である十一面観音は、前田家より預かったもので、加賀藩初代藩主・前田利家はこの寺を崇敬し、末森の合戦以来、加賀藩歴代藩主の祈願所となった。本堂は、もとの護摩堂であった。当寺の工芸品「経筒」は、精巧な毛彫で鶴亀と松竹梅の吉祥紋様が施された美しいものである。前田家からの祈願書状が入っていた。",,金沢市野町3-1-26,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3881,金沢市,36.555601,136.650147,文化・芸術,寺院・文化財等の解説文,,,,,宝勝寺,"太白山と号し、臨済宗に属する。禅僧として著名な千岳宗仞（そうじん）禅師が、美濃(岐阜県)から金沢へ来て小庵を結んでいたが、寛永八年(一六三一)、現在地に寺地を拝領し、創建した寺。千岳禅師は、とくに加賀藩三代藩主・前田利常からの信頼が厚く、衰弱していた伝灯寺の復興を命ぜられた。また、能筆で文章力にも優れていたため、利常から小松の梯天満宮の棟札を揮毫するよう命じられたりした。千岳は後に、隠居所として三間道の少林寺を建て、与えられたという。山門および本堂は、創建当初の建物と考えられる。",,金沢市寺町5-5-76,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3882,金沢市,36.555356,136.649911,文化・芸術,寺院・文化財等の解説文,,,,,承証寺,"本隆山と号し、法華宗に属する。本山は京都本能寺。天正十七年(一五八九)、加賀藩士であった服部佐渡守が加賀藩初代藩主・前田利家に願い出て尾張町に寺地を拝領し、日種上人を開山として創建した。後、古寺町(現・片町)を経て、元和二年(一六一六)頃に泉野寺町(現・寺町)の現在地に移る。寺内の鬼子母神に祀られている鬼面は、能美郡安宅浦の海中より浮かび上がったものとして秘蔵されてきたもので、霊験があるといわれている。江戸時代初期の画家、俵屋宗達の晩年の作とされる「萩に兎」が本堂板戸に残されている。当寺墓所には、幕末の元治の変(一八六四)に際して勤王の説を唱えて処刑された福岡惣助の墓などがある。",,金沢市寺町5-5-70,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3883,金沢市,36.554293,136.649714,文化・芸術,寺院・文化財等の解説文,,,,,金剛寺,"永亀山と号し、曹洞宗に属する。開山は、天正年間(一五七三～九二)、前田大炊の第三子が出家し、越中(富山県)射水郡守山の海老坂に創建したものと伝えられる。慶長十二年(一六〇七)、犀川一ノ橋(現・犀川大橋)の近くに奥村周防(長元)が寺地を拝領し、この寺を移転、さらに加賀藩三代藩主・前田利常の時代に御用地となり、現在地に移った。山門、本堂等の建物は、江戸時代後期以降のものである。また、本堂には、能登末森城の守り本尊であったと伝えられる観世音菩薩像が安置されている。",,金沢市寺町5-6-45,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3884,金沢市,36.553837,136.64925,文化・芸術,寺院・文化財等の解説文,,,,,国泰寺,"摩頂山と号し、臨済宗に属する。寺記によれば、はじめ当寺は公儀町(現・長土塀)にあったが、創建の年代は明らかではない。当初は越中射水郡太田村の国泰寺の別院であったため、本寺の住職が当寺の寺務を兼帯し、元和二年(一六一六)頃、播庭和尚の時に泉野に替地を拝領し堂宇を再興したと伝えられる。境内には、慶安三年(一六五〇)宗真が建立した松源庵があったが、今はない。加賀藩二代藩主・利長夫人である玉泉院の二十五回忌法要の折、小松から三代藩主・利常がはるばるお参りに訪れ、装束をここで改めたと言われている。境内にある秋葉大権現を祀る堂があるが、これは火ぶせの神として尊信されている。なお、当寺は夕力ジアスターゼの創製とアドレナリンの発見で有名な、高峰譲吉博士の菩提寺でもある。",,金沢市寺町5-6-38,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3885,金沢市,36.552982,136.648831,文化・芸術,寺院・文化財等の解説文,,,,,玉泉寺,"光顕山と号し、時宗に属する。当寺は、はじめ浄禅寺と称しており、開山は、恵季によって越中(富山県)新川郡新庄村に創建されたと伝えられる。恵季は、越中の守護職であった畠山尚慶の親族であり、後に富山の柳町(現・古寺町)に移るが、当寺は古くから管原道真を祀っていたので、後の加賀藩二代藩主・前田利長の崇敬が厚かった。慶長十九年(一六一四)、利長が死去すると、利長の夫人であり、織田信長の四女でもある玉泉院は、金沢城西の丸に移住し、元和三年(一六一七)、玉泉院は三代藩主・利常に請うて浄禅寺の十二代住職其阿南水を別当とし、金沢六斗林(現・野町)に勧請した。玉泉院は、享年五十歳で亡くなったが、寛永六年(一六二九)、寺号を玉泉寺と改め、玉泉院の位牌所とした。正保二年(一六四五)の玉泉院の二十三回忌が当寺で行われたが、寺が狭く、二十五回忌までに寺の造替を命じられ、規模を雄大に寺領三千歩(約一万平方メートル)が与えられた。明治四年(一八七一)、六斗林の出火により、堂宇はことごとく焼失し、小堂を建て、今日に至る。",,金沢市野町3-15-10,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3886,金沢市,36.552668,136.6501,文化・芸術,寺院・文化財等の解説文,,,,,玉龍寺,"大亀山と号し、曹洞宗に属する。前田長種の父長定が尾張(愛知県)前田村において創建、桂厳慧芳長老を懇請して開山とした。長定の嫡男長種は、父が尾張蟹江の合戦に自害して後、加賀藩初代藩主・前田利家の家臣となった。その後、越中守山・富山・加賀小松と藩主と行を共にし、後に金沢の法船寺町に移って、慶安元年(一六四八)、現在地に寺地を受けた。長種は利家の長女・幸姫をめとり、慶長六年(一六〇一)には従五位下対馬守に任ぜられている。前田長種家の菩提寺である。寺号は長定の戒名玉龍寺殿から名付けられた。山門は薬医門、脇塀付桟瓦葺で、慶安年間に近いものと見られる。精巧かつ華麗な作で、朱塗厨子「厨子入舎利塔」がある。玉龍寺、天徳院の住職から永平寺の貫首、曹洞宗の管長となった名僧・森田悟由の墓がある。当寺に長種夫妻の宝篋印塔をはじめ、前田村から移された合同碑がある。",,金沢市野町3-24-32,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3887,金沢市,36.553035,136.650545,文化・芸術,寺院・文化財等の解説文,,,,,興徳寺,"金昌山と号し、日蓮宗に属する。由来書によれば、当寺は羽咋郡滝谷妙成寺の末寺で、正保元年(一六四四)、秀閑日受が宝達山に建てたものが起こりと伝えられる。その後、慶安四年(一六五一)、金沢に出て、三宝寺に借地して草庵を結び、次いで延宝二年(一六七四)、現在地に寺地を得て、再興したとある。寺蔵の鬼子母神は、前田家の家臣である陶芸家・諏訪蘇山の作で、子育ての神として深く信仰され、日夜参拝されている。",,金沢市寺町5-12-16,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3888,金沢市,36.55189,136.649767,文化・芸術,寺院・文化財等の解説文,,,,,月照寺,"東光山と号し、曹洞宗に属する。慶安五年(一六五二)、前田長種の正室であり、加賀藩初代藩主・前田利家の長女である春桂院(幸姫)の菩提寺として、次男・前田丹後長時によって建立された寺である。開山は、龍淵寺五世住職である恵学。寛文七年(一六六七)には、三代藩主・利常より寺地千坪(約三千三百平方メートル)を追加され、大伽藍を建立した。明治四年(一八七一)には六斗の大火で類焼したが、現在の建物は前田家の屋敷の一部を移転して再建したものである。延焼をまぬがれた山門は、江戸中期の建築様式を見ることができる。境内入口には、多くの石仏が建ち並んでいるが、これは卯辰山にあった三十三体と鶴来街道にあった三十三体の観音仏を集めて安置したもので、平和を祈願し、手を合わせる人が多い。",,金沢市野町3-20-34,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3889,金沢市,36.551263,136.649545,文化・芸術,寺院・文化財等の解説文,,,,,希翁院,"亀福山と号し、曹洞宗に属する。開山は、慶長十年(一六〇五)、越中(富山県)今の石動永伝寺の三世住職・希翁周麟で、神戸清庵と神戸蔵人が檀家となり、加賀藩二代藩主・前田利長に願って寺地を拝領し創建した。神戸蔵人は、加賀初代藩主・前田利家の弟、前田秀継の夫人の甥で、秀継子息又次郎の家臣であった。清庵は、蔵人の弟である。又次郎は、永伝寺を建立している。境内には、竹田忠順や富永家などの墓がある。竹田忠順は、火消役で寺社奉行や公事場奉行などを務め、連歌を好んだという加賀藩家臣。富永助信、助盛らは代々藩に仕えた武士で、千石を領して香林坊のほとりに住み、「福は内、鬼も内」と言って豆まきをしたことで知られる。",,金沢市野町3-19-66,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3890,金沢市,36.551448,136.648684,文化・芸術,寺院・文化財等の解説文,,,,,本覚寺,"本門山と号し、顕本法華宗に属する。慶長十九年(一六一四)、加賀藩重臣・三輪志摩守長好が加賀藩三代藩主・前田利常より、現在地の千百四十坪を拝領して当寺を建立、京都妙満寺貫首・日経を開山として本寺は創建された。三輸氏は、利常に願って寺内に豪華な御骨堂を建立し、二代藩主・利長の分骨と位牌を納めた。よって、利長夫人であり織田信長の四女である玉泉院は、しばしば当寺に参詣したという。当寺は、もと不受不施派の寺であった。はじめは本長寺と輪番で前田家領内同流派寺院の触頭を務めた。文政十年(一八二七)、自火により一宇残らず焼失し、その後再建されたが、明治四年(一八七一)三月に起きた六斗の大火で再び類焼した。",,金沢市野町3-18-4,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3891,金沢市,36.550971,136.648556,文化・芸術,寺院・文化財等の解説文,,,,,開禅寺,"華嶽山と号し、曹洞宗に属する。はじめは、能登・田鶴浜で創建したと伝えられるが、慶長十七年(一六一二)、加賀藩三代藩主・前田利常の時に金沢の木ノ新保に、次いで三輪長好下屋敷裏、次いで長九郎左衛門下屋敷に本屋敷を受け、正保四年(一六四七)、玉泉寺並びの寺領を受けたが、寺を造営しなかったため、慶安四年(一六五1)、その地を宝勝寺の千岳(少林寺)に与えられた。長氏は、田鶴浜東嶺寺を菩提寺とするが、速隔地であるため、開禅寺を金沢の檀那寺としたいと藩に申し出、万治二年(一六五九)、今の寺地を受けた。長連龍の娘で二代藩主・利長の養女となり、前田美作守直知の継妻となった久香院(求光院)の墓がある。当寺の味のある流麗な筆線で描かれた「風景屏風」は、江戸中期の作品と考えられる。",,金沢市野町3-18-10,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3892,金沢市,36.555026,136.650447,文化・芸術,寺院・文化財等の解説文,,,,,極楽寺,"安養山と号し、浄土宗に属する。南北朝騒乱の時、後醒醐天皇の第八皇子宗良親王は越後、信濃に潜伏していたが、延元二年(一三三七)、越中国射水郡牧野村(富山県高岡市)に至り、仮の御所を造り居住していた。その後、落飾して牧野の地に草庵を結び、仏門に入り極楽寺と号したことに始まる。宗良親王は佛眼上人明心法親王と尊称された。寺院来歴記によれば、天正年間(一五七三～九二)、後の加賀藩三代藩主・前田利常が越中(富山県)守山に在城中、守山極楽寺の第一世・暫誉上人に深く帰依したと伝えられる。よって慶長四年(一五九九)、利常が金沢に入城した際、極楽寺の住職・暫誉上人を召寄せ、元和元年(一六一五)には現在地に寺地千五百坪を賜った。暫誉上人は文緑三年(一五九四)、上京参内して紫衣の勅許を蒙り、加賀一国中浄土宗寺院の触頭を勤めたとある。寺中に清覚院・不捨院があったが、宝暦九年(一七五九)の罹災の後は再建されていない。当時の開祖・明心仏眼法親王の木造が安置されている。本堂前に朱塗りの欄干が設けられているのも、皇子が創設された寺としての格式を表わしたものといわれている。",,金沢市寺町5-5-12,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3893,金沢市,36.554301,136.651181,文化・芸術,寺院・文化財等の解説文,,,,,松月寺,"瑞亀山と号し、曹洞宗に属する。斉藤刑部宗忠が、白峰和尚のために越前(福井県)堀井庄において起こした寺であるが、加賀藩初代藩主・前田利家の入国後、金沢に移り、宗忠が願って小立野に造営し、元和二年(一六一六)には現在地に移った。当寺の境内には有名な老桜があり、「大桜」とも「御殿桜」とも言われる。これは、中興至岸和尚が三代藩主・前田利常から小松城内にあったものを拝領したと伝えられる桜である。樹種は山桜に近く、花茎五センチ内外、四月中句開花する。樹齢は定かではないが、周囲約六メートル、高さ十四メートルの大木である。昭和十八年八月、文部省から天然記念物に指定された。泉鏡花の作品「桜心中」では、「この桜は名木です」と記している。",,金沢市寺町5-5-22,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3894,金沢市,36.552401,136.653072,文化・芸術,寺院・文化財等の解説文,,,,,立像寺,"妙布山と号し、日蓮宗に属する。永仁二年(一二九四)、日像上人が越前南条郡府中(福井県武生市)立像庵を建立。この庵を日治の代に妙布山立像寺と号した。天正十一年(一五八三)、後の加賀藩二代藩主・前田利長が松任入城の時、日治も従い小松に建立、続いて利長越中守山に移るときも、日治再び従い寺地を高岡に、さらに利長が富山に移るときも従い富山に寺地を与えられた。利長が金沢城主となり、初めは金沢の河原町(現・片町)に寺地拝領、その後、現在地に移った。三代藩主・利常の生母寿福院の母であり、利常の祖母寿命院の再婚先、小幡家が木材を寄進、小幡家の定紋松皮菱が欄間に彫られている。第二十二世日輝は、子弟訓育の充洽園を創設し、日蓮宗近世教学の発祥地とも言われた。本堂は、向拝柱の面が大きく桃山時代の様式を示している。境内には、キリシ夕ン灯籠や六代目横綱・阿武松緑之助の墓がある。",,金沢市寺町4-1-2,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3895,金沢市,36.551774,136.653614,文化・芸術,寺院・文化財等の解説文,,,,,実成寺,"永正山と号し、法華宗に属する。貞享二年(一六八五)の由来書によれば、永正十四年(一五一七)、日授が石川郡野々市に創立したのが起こりと伝えられる。後に、金沢の小立野に転じ、加賀藩三代藩主・前田利常の時に河原町(現・片町)に移され、さらにその後、現在地に移った。また文化三年(一八〇六)の由来書によれば、十代藩主・前田重教の生母・実成院から国家安泰の祈祷を命ぜられ、宝暦十一年(一七六一)に実成院が没すると、当寺において葬礼が行われ、後に、霊屋を設けて霊供米十石が寄進されたとある。実成院の法号は、当寺号を採つたものと思われる。",,金沢市寺町4-2-2,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3896,金沢市,36.553443,136.653233,文化・芸術,寺院・文化財等の解説文,,,,,高岸寺,"妙榮山と号し、日蓮宗に属する。当寺は、もと加賀国白山にあり白山城主で前田家家臣の高畠石見守の菩提寺として建立された。天正十五年(一五八七)の創建で、開山は石見守弟、和泉堺の成就寺十一世妙覚院日饒上人である。はじめは石見守下屋敷にあり、のち寛永十三年(一六三六)、現在地に移る。高畠家は、加賀藩初代藩主・前田利家の正室まつの方の実家であり、石見守の奥方は利家の妹、津世である。茶屋「犀枩軒」の額は、三代藩主・前田利常の命名で十三代斉泰の揮毫である。墓所には、真田氏、織田氏、前田家ゆかりの書道家二木氏、易学者鶴見氏、九谷焼絵付の祖である後藤才次郎、藤尾の局、内藤家の墓などがある。",,金沢市寺町5-2-25,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3897,金沢市,36.552999,136.653678,文化・芸術,寺院・文化財等の解説文,,,,,長久寺,"鶴雲山と号し、曹洞宗に属する。『長記』によれば、慶長十三年(一六〇八)創建。高畠石見守定吉の後室・長久院(生前は長寿院)のために栖覚寺を郊外にある大豆田高畠氏の下邸に建てたが、その粧田三十石を寺領として寄進し、その十五年後、長久寺と改めたとある。寛永十二年(一六三五)には泉寺町(現・寺町)の玉泉寺前に転じ、明暦元年(一六五五)、寺封を増して五十石とし、延宝四年(一六七六)、野田寺町覚源寺の遺址である現在地に移って、長久寺を建立したとある。当寺は、前田利春の三女で加賀藩初代藩主・前田利家の妹・津世の菩提寺でもある。境内には芭蕉の碑があり、また樹齢四百年近くになる金沢市保存樹の銀木犀があり、九月に開花する。",,金沢市寺町5-2-20,,,,,,,"寺町寺院群（「静音の小径」掲載分)鶴雲山曹洞宗に属する",
3898,金沢市,36.552515,136.654058,文化・芸術,寺院・文化財等の解説文,,,,,本因寺,"興冨山と号し、法華宗に属する。元和元年(一六一五)、京都本能寺第十二世伏見宮日承の弟子・真浄院日得を開山に迎え創立、横山康玄乳母の菩提所となる。その後、横山家の懇願により今の寺地を拝領した。北条氏直の重臣であった松田家や関家(関流剣術・関重秀)等の菩提所でもある。現在の建物は、延享元年(江戸中期)に再建されたものである。",,金沢市寺町5-2-15,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3899,金沢市,36.546802,136.659416,文化・芸術,寺院・文化財等の解説文,,,,,宝集寺,"倶利伽羅山と号し、真言宗に属する。河北郡倶利伽羅山の長楽寺の僧弘誉を開山とした。僧憚獄の時、承応元年(一六五二)、加賀藩士・津田伊織盛尚が堀川讃岐町(現・堀川町)に創立して、その母の位牌所としたが、正徳四年(一七一四)、今の地に移った。不動明王、歓喜天、毘沙門天、千手観音を祀る。加賀藩十代藩主・前田重教の頃より、前田家の祈願寺となる。本尊は不動明王。大仏さまの六角堂として有名である。加賀藩十二代藩主・前田斉広の産母貞淋院の発願により建立した。",,金沢市寺町1-6-39,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3900,金沢市,36.558051,136.648945,文化・芸術,寺院・文化財等の解説文,,,,,神明宮,"「お神明（しんめい）さん」の愛称で親しまれ、境内には樹齢千年を越える大けやきがある。金沢旧五社の一社で、全国七神明、または三神明の一社と云われる。古来より祓宮として知られ、特に春秋のあぶりもち神事は三〇〇年以上続く全国唯一の悪事災難厄除伝統特殊神事として有名。加賀藩二代藩主・前田利長が春秋両度の祭礼を厄除け神事とし、祭りごとに供える餅を御幣(お祓いの用具)形に串刺しにしたものを飾って家の守とする一方で、聖火にあぶったものを食して身体の災厄を免れる信仰として自ら範を示した事が起源とされる。金沢の左義長の元祖としても知られ、藩政時、毎年正月の城内の諸門・藩主の居間等に掛けられた注連縄は神明宮に持参し、寺社奉行立会いの下に焼かれるのが慣例であった。元和七年(一六二一)頃には伊勢踊りが大流行し、人々は神明宮と金沢城の間を練り、その賑わいは江戸の神田祭・浅草の三社祭に匹敵するほど盛大であったと伝えられる。昭和初期の詩人・中原中也は幼年期を金沢で過ごした際、父に連れられて神明宮で軽業を見た自らの思い出を題材にして詩『サーカス』を作ったと云われている。また金沢の文豪室生犀星も幼年期、境内を遊び場にしていたと云われる。",,金沢市野町2-1-8,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3901,金沢市,36.553092,136.64866,文化・芸術,寺院・文化財等の解説文,,,,,泉野菅原神社,"通称、玉泉寺の天満宮と称されていた。昔は玉泉寺の場所にあり、玉泉寺は社の裏にあった。加賀藩二代藩主・前田利長の夫人・玉泉院が前田家長久のため、元和三年(一六一七)の秋、金沢に天満天神堂を建立し、越中新川郡の浄禅寺十二代住職・其阿南水を招き別当とした。藩政時代は、月次（つきなみ）の会として連歌を祈祷のために行つていた。廃藩後一時、神像を卯辰神社に合祀し、社殿は玉泉寺に与えられたが、明治四年(一八七一)六斗林の大火に寺社ともに焼失した。ところが翌年、氏子は再び玉泉寺の境内の西側に社殿を建て、神像を帰座し、泉野菅原神社と称した。",,金沢市野町3-15-7付近,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3902,金沢市,36.556381,136.650467,文化・芸術,寺院・文化財等の解説文,,,,,八阪神社,"素戔鳴尊弥栄（すさのおのみことやさか）八神を祀り、祇園社と称した。貞観十一年(八六九)、京の都に疫病が流行した時、祇園の神を迎えて祀り、祈ったことに由来している。加賀藩初代藩主・前田利家が本山派の山伏願行寺(規行院)を伴い、各地を歴赴し金沢に入城した。その後、堂宇を建立し、城下の鎮護厄除疫病の祈願を命じられた。藩政時代は毎年六月、京都の祇園祭りと同じく、祇園会と称して祭祀を行い、夏の厄病よけのご利益があるとして、祭日には群集が集まり社内が賑わっていた。明治二年(一八六九)、神仏混淆廃止となり、八阪神社と改称した。また当社には、藩祖入城の際に使用した陣太鼓・賎ヶ岳合戦図大額が保存され、社頭の鳥居小橋は往時としては貴重な赤戸室石製である。",,金沢市寺町5-1-26,,,,,,,寺町寺院群（「静音の小径」掲載分）,
3903,金沢市,36.55454,136.652239,文化・芸術,寺院・文化財等の解説文,,,,,諏訪神社,"御祭神　建御名方神「おすわさま」出雲の神・大国主神の御子　譽田別名「はちまんさま」皇位第十五代・應神天皇の亦の御名当神社の発祥は、室町時代の初期、正長二年(一四二九)当時の豪族、富樫氏の周遊の地、泉野領桜畠に同氏の起請によって創建された「八幡宮」に起源する。その後、高岸寺の地に在ったが、寛永十三年(一六三六)同地と替地し現在に至った。貞享二年(一六八五)の由来書によれば、加賀藩三代藩主・前田利常の時に、野村宗順(重猶)・大平右京が上申し、御鷹の祈祷のために信州、諏訪神社を勧請、合祀したとあり、「諏訪八幡」と呼称されていた。真言宗長蔵院、後に理証院が別当として奉祀していたが、明治元年(一八六八)に神仏混淆が禁止せられた後、復職し名を武田監物と改めて神職となり、御社号を諏訪神社と改称した。当社には、明和七年(一七六九)の縁起がある。毎年旧暦の七月二十六日の夜には、月の出の時刻に併せて、月拝祭が執り行われる。この特殊神事は、卯辰山の稜線に三度にわたり立つ光芒が合体して下弦の月が顕れることから、「三光さん」と呼ばれている。",,金沢市寺町5-2-41,,,,,,,寺町寺院群（「静音の小径」掲載分）,
